"ATC Level 1 Foyer  Non Teaching Space: Foyer Area (Access in Non-Teaching Periods only in conjunction with ATC101) [RT604]  (100),AMDC506  Studio Classroom [RT202]  (24),AMDC509  Architecture Studio [RT313]  (24),AMDC601  Technology Studio (Mac) [RT304]  (24),AMDC602  Technology Studio (Mac) [RT304]  (24),AMDC603  Technology Studio (PC) [RT304]  (24),AMDC604  Technology Studio (PC) [RT304]  (24),AR Foyer  Non Teaching Space: Foyer outside AR Virtual Lecture Theatre [RT400]  (30),AR103  Non Teaching Space: SSAU Meeting and Club Rooms/Open Space [RT551]  (45),AS207  Wet Labs - (Biochemistry) [RT301]  (28),AS225  Wet Labs - (Microbiology & Biology) [RT301]  (28),AS318  Practical Delivery - (Biosciences Lab A) [RT302]  (22),AS332  Practical Delivery - (Electronics) [RT302]  (24),AS404  Lecture Theatre [RT202]  (51),AS405  Computer Lab (Multimedia - FTV) [RT304]  (24),AS407  Computer Lab (Multimedia - FTV) [RT304]  (24),AS409  Computer Lab (Multimedia - Games) [RT304]  (24),ATC009  Computer Lab [RT304]  (24),ATC101  Lecture Theatre [RT201]  (450),ATC103  Non Teaching Space: Student Common Area   (Access in Non-Teaching Periods only in conjunction with ATC Foyer) [RT604]  (100),ATC105  Non Teaching Space: Ground Level Kitchenette ATC Kitchen [RT608]  (5),ATC206  Non Teaching Space: Student Common Area [RT604]  (100),ATC320  Classroom [RT202]  (30),ATC321  Computer Lab (Swinburne Edge) [RT304]  (26),ATC322  Classroom (Swinburne Edge) [RT202]  (24),ATC323  Classroom (Swinburne Edge) [RT202]  (24),ATC324  Classroom (Swinburne Edge) [RT202]  (24),ATC325  Computer Lab [RT304]  (24),ATC326  Classroom [RT202]  (28),ATC327  Classroom [RT202]  (30),ATC328  Computer Lab (SR ICT CISCO 1,2 Networking Lab) [RT304]  (24),ATC329  Computer Lab (SR ICT CISCO 3,4 Networking Lab) [RT304]  (24),ATC330  ICT Telecommunications  Lab (AD207) [RT304]  (25),ATC420  Flexible Teaching Room - Syndicate room [RT202]  (24),ATC421  Flexible Teaching Room - Syndicate room [RT202]  (24),ATC107  Smart Structure Laboratory  (50),ATC205  Strong Cell Room [RT202]  (24),AMDC507  Studio Classroom [RT202]  (24),AMDC508  Architecture Studio [RT313]  (24),AMDC505/AMDC506  Studio Classroom [RT202]  (48),AMDC507/AMDC508/AMDC509  Studio Classroom [RT202]  (72),AMDC601/AMDC602  Technology Studio (Mac) [RT304]  (48)"
"Displaying Dates: 29 Dec 25 to 28 Mar 27"
"Exported Mon, 15 Dec 2025, 1:48:48 pm"

"Activity Name","Unit","Activity Type Name","Day","Start","End","Activity Duration","Teacher","Location","Teaching Week","Date(s)"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/02","0BFacilities_1_NTP_SUT_1  Project","Project","Mon","8:00am","10:00pm","14:00","","ATC320","1-5​"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/01","0BFacilities_1_NTP_SUT_1  Project","Project","Mon","8:30am","10:30pm","14:00","","ATC103","1-9​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/29","0BFacilities_1_NTP_SUT_1  Project","Project","Mon","6:00pm","10:00pm","4:00","","AR FoyerAR103","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/31","0BFacilities_1_NTP_SUT_1  Project","Project","Mon","6:00pm","10:00pm","4:00","","ATC524ATC804ATC702ATC009ATC325ATC326ATC327ATC328ATC329ATC330ATC420ATC421ATC422/ATC423ATC424ATC425/ATC426ATC427ATC520ATC522/ATC523ATC525ATC526ATC527ATC601aATC601bATC601cATC621ATC624ATC625ATC626ATC627ATC701ATC703ATC107ATC205","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/32","0BFacilities_1_NTP_SUT_1  Project","Project","Mon","6:00pm","10:00pm","4:00","","ATC Level 1 FoyerATC101ATC105ATC206","1-3​"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/02","0BFacilities_1_NTP_SUT_1  Project","Project","Tue","8:00am","10:00pm","14:00","","ATC320","1-5​"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/01","0BFacilities_1_NTP_SUT_1  Project","Project","Tue","8:30am","10:30pm","14:00","","ATC103","1-9​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/29","0BFacilities_1_NTP_SUT_1  Project","Project","Tue","6:00pm","10:00pm","4:00","","AR FoyerAR103","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/31","0BFacilities_1_NTP_SUT_1  Project","Project","Tue","6:00pm","10:00pm","4:00","","ATC524ATC804ATC702ATC009ATC325ATC326ATC327ATC328ATC329ATC330ATC420ATC421ATC422/ATC423ATC424ATC425/ATC426ATC427ATC520ATC522/ATC523ATC525ATC526ATC527ATC601aATC601bATC601cATC621ATC624ATC625ATC626ATC627ATC701ATC703ATC107ATC205","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/32","0BFacilities_1_NTP_SUT_1  Project","Project","Tue","6:00pm","10:00pm","4:00","","ATC Level 1 FoyerATC101ATC105ATC206","1-3​"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/02","0BFacilities_1_NTP_SUT_1  Project","Project","Wed","8:00am","10:00pm","14:00","","ATC320","1-5​"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/01","0BFacilities_1_NTP_SUT_1  Project","Project","Wed","8:30am","10:30pm","14:00","","ATC103","1-9​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/29","0BFacilities_1_NTP_SUT_1  Project","Project","Wed","6:00pm","10:00pm","4:00","","AR FoyerAR103","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/31","0BFacilities_1_NTP_SUT_1  Project","Project","Wed","6:00pm","10:00pm","4:00","","ATC524ATC804ATC702ATC009ATC325ATC326ATC327ATC328ATC329ATC330ATC420ATC421ATC422/ATC423ATC424ATC425/ATC426ATC427ATC520ATC522/ATC523ATC525ATC526ATC527ATC601aATC601bATC601cATC621ATC624ATC625ATC626ATC627ATC701ATC703ATC107ATC205","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/32","0BFacilities_1_NTP_SUT_1  Project","Project","Wed","6:00pm","10:00pm","4:00","","ATC Level 1 FoyerATC101ATC105ATC206","1-3​"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/02","0BFacilities_1_NTP_SUT_1  Project","Project","Thu","8:00am","10:00pm","14:00","","ATC320","1-5​"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/01","0BFacilities_1_NTP_SUT_1  Project","Project","Thu","8:30am","10:30pm","14:00","","ATC103","1-9​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/29","0BFacilities_1_NTP_SUT_1  Project","Project","Thu","6:00pm","10:00pm","4:00","","AR FoyerAR103","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/31","0BFacilities_1_NTP_SUT_1  Project","Project","Thu","6:00pm","10:00pm","4:00","","ATC524ATC804ATC702ATC009ATC325ATC326ATC327ATC328ATC329ATC330ATC420ATC421ATC422/ATC423ATC424ATC425/ATC426ATC427ATC520ATC522/ATC523ATC525ATC526ATC527ATC601aATC601bATC601cATC621ATC624ATC625ATC626ATC627ATC701ATC703ATC107ATC205","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/32","0BFacilities_1_NTP_SUT_1  Project","Project","Thu","6:00pm","10:00pm","4:00","","ATC Level 1 FoyerATC101ATC105ATC206","1-3​"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/02","0BFacilities_1_NTP_SUT_1  Project","Project","Fri","8:00am","10:00pm","14:00","","ATC320","1-5​"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/01","0BFacilities_1_NTP_SUT_1  Project","Project","Fri","8:30am","10:30pm","14:00","","ATC103","1-9​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/29","0BFacilities_1_NTP_SUT_1  Project","Project","Fri","6:00pm","10:00pm","4:00","","AR FoyerAR103","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/31","0BFacilities_1_NTP_SUT_1  Project","Project","Fri","6:00pm","10:00pm","4:00","","ATC524ATC804ATC702ATC009ATC325ATC326ATC327ATC328ATC329ATC330ATC420ATC421ATC422/ATC423ATC424ATC425/ATC426ATC427ATC520ATC522/ATC523ATC525ATC526ATC527ATC601aATC601bATC601cATC621ATC624ATC625ATC626ATC627ATC701ATC703ATC107ATC205","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/32","0BFacilities_1_NTP_SUT_1  Project","Project","Fri","6:00pm","10:00pm","4:00","","ATC Level 1 FoyerATC101ATC105ATC206","1-3​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/30","0BFacilities_1_NTP_SUT_1  Project","Project","Sat","8:00am","10:00pm","14:00","","AR FoyerAR103","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/35","0BFacilities_1_NTP_SUT_1  Project","Project","Sat","8:00am","10:00pm","14:00","","ATC524ATC804ATC702ATC Level 1 FoyerATC009ATC101ATC105ATC206ATC325ATC326ATC327ATC328ATC329ATC330ATC420ATC421ATC422/ATC423ATC424ATC425/ATC426ATC427ATC520ATC522/ATC523ATC525ATC526ATC527ATC601aATC601bATC601cATC621ATC624ATC625ATC626ATC627ATC701ATC703ATC107ATC205","1-5​"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/02","0BFacilities_1_NTP_SUT_1  Project","Project","Sat","8:00am","10:00pm","14:00","","ATC320","1-5​"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/01","0BFacilities_1_NTP_SUT_1  Project","Project","Sat","8:30am","10:30pm","14:00","","ATC103","1-9​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/30","0BFacilities_1_NTP_SUT_1  Project","Project","Sun","8:00am","10:00pm","14:00","","AR FoyerAR103","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/35","0BFacilities_1_NTP_SUT_1  Project","Project","Sun","8:00am","10:00pm","14:00","","ATC524ATC804ATC702ATC Level 1 FoyerATC009ATC101ATC105ATC206ATC325ATC326ATC327ATC328ATC329ATC330ATC420ATC421ATC422/ATC423ATC424ATC425/ATC426ATC427ATC520ATC522/ATC523ATC525ATC526ATC527ATC601aATC601bATC601cATC621ATC624ATC625ATC626ATC627ATC701ATC703ATC107ATC205","1-5​"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/02","0BFacilities_1_NTP_SUT_1  Project","Project","Sun","8:00am","10:00pm","14:00","","ATC320","1-5​"
"​0BFacilities_1_Project_NTP_SUT_1/PJ1/01","0BFacilities_1_NTP_SUT_1  Project","Project","Sun","8:30am","10:30pm","14:00","","ATC103","1-9​"
"​TNE10006_1_SUM_HAW_1/LA1/01","TNE10006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Tue","8:30am","10:30am","2:00","","ATC328","2-7​"
"​TNE60006_1_SUM_HAW_1/LA1/01","TNE60006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Tue","8:30am","10:30am","2:00","","ATC328","2-7​"
"​TNE10006_1_SUM_HAW_1/CL1/01","TNE10006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Tue","10:30am","11:30am","1:00","","ATC328","2-7​"
"​TNE60006_1_SUM_HAW_1/CL1/01","TNE60006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Tue","10:30am","11:30am","1:00","","ATC328","2-7​"
"​TNE10006_1_SUM_HAW_1/LA1/02","TNE10006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Tue","2:30pm","4:30pm","2:00","","ATC328","2-7​"
"​TNE60006_1_SUM_HAW_1/LA1/02","TNE60006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Tue","2:30pm","4:30pm","2:00","","ATC328","2-7​"
"​TNE10006_1_SUM_HAW_1/CL1/02","TNE10006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Tue","4:30pm","5:30pm","1:00","","ATC328","2-7​"
"​TNE60006_1_SUM_HAW_1/CL1/02","TNE60006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Tue","4:30pm","5:30pm","1:00","","ATC328","2-7​"
"​TNE10006_1_SUM_HAW_1/LA2/01","TNE10006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Thu","8:30am","10:30am","2:00","","ATC328","2-7​"
"​TNE60006_1_SUM_HAW_1/LA2/01","TNE60006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Thu","8:30am","10:30am","2:00","","ATC328","2-7​"
"​TNE10006_1_SUM_HAW_1/CL2/01","TNE10006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Thu","10:30am","11:30am","1:00","","ATC328","2-7​"
"​TNE60006_1_SUM_HAW_1/CL2/01","TNE60006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Thu","10:30am","11:30am","1:00","","ATC328","2-7​"
"​TNE10006_1_SUM_HAW_1/LA2/02","TNE10006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Thu","2:30pm","4:30pm","2:00","","ATC328","2-7​"
"​TNE60006_1_SUM_HAW_1/LA2/02","TNE60006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Thu","2:30pm","4:30pm","2:00","","ATC328","2-7​"
"​TNE10006_1_SUM_HAW_1/CL2/02","TNE10006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Thu","4:30pm","5:30pm","1:00","","ATC328","2-7​"
"​TNE60006_1_SUM_HAW_1/CL2/02","TNE60006_1_SUM_HAW_1  Networks and Switching","JTA Co-Code","Thu","4:30pm","5:30pm","1:00","","ATC328","2-7​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/33","0BFacilities_1_NTP_SUT_1  Project","Project","Mon","6:00pm","10:00pm","4:00","","ATC Level 1 FoyerATC101ATC105ATC206","4​"
"​0BEvent_1_NTP_SUT_1/EV1/02","0BEvent_1_NTP_SUT_1  Event","Events","Tue","8:30am","10:30pm","14:00","","ATC Level 1 FoyerATC101ATC206","4​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/34","0BFacilities_1_NTP_SUT_1  Project","Project","Tue","6:00pm","10:00pm","4:00","","ATC105","4​"
"​0BEvent_1_NTP_SUT_1/EV1/01","0BEvent_1_NTP_SUT_1  Event","Events","Wed","8:30am","10:30pm","14:00","","ATC Level 1 FoyerAMDC301ATC101ATC105ATC206EN103EN201EN202EN204EN313EN413EN515EN615EN715","4​"
"​0BEvent_1_NTP_SUT_1/EV1/01","0BEvent_1_NTP_SUT_1  Event","Events","Thu","8:30am","10:30pm","14:00","","ATC Level 1 FoyerAMDC301ATC101ATC105ATC206EN103EN201EN202EN204EN313EN413EN515EN615EN715","4​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/33","0BFacilities_1_NTP_SUT_1  Project","Project","Fri","6:00pm","10:00pm","4:00","","ATC Level 1 FoyerATC101ATC105ATC206","4​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/36","0BFacilities_1_NTP_SUT_1  Project","Project","Mon","6:00pm","10:00pm","4:00","","ATC Level 1 FoyerATC101ATC206","5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/41","0BFacilities_1_NTP_SUT_1  Project","Project","Mon","6:00pm","10:00pm","4:00","","ATC105","5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/36","0BFacilities_1_NTP_SUT_1  Project","Project","Tue","6:00pm","10:00pm","4:00","","ATC Level 1 FoyerATC101ATC206","5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/41","0BFacilities_1_NTP_SUT_1  Project","Project","Tue","6:00pm","10:00pm","4:00","","ATC105","5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/36","0BFacilities_1_NTP_SUT_1  Project","Project","Wed","6:00pm","10:00pm","4:00","","ATC Level 1 FoyerATC101ATC206","5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/41","0BFacilities_1_NTP_SUT_1  Project","Project","Wed","6:00pm","10:00pm","4:00","","ATC105","5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/36","0BFacilities_1_NTP_SUT_1  Project","Project","Thu","6:00pm","10:00pm","4:00","","ATC Level 1 FoyerATC101ATC206","5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/41","0BFacilities_1_NTP_SUT_1  Project","Project","Thu","6:00pm","10:00pm","4:00","","ATC105","5​"
"​0BEvent_1_NTP_SUT_1/EV1/05","0BEvent_1_NTP_SUT_1  Event","Events","Fri","3:30pm","8:30pm","5:00","","ATC Level 1 FoyerATC101","5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/41","0BFacilities_1_NTP_SUT_1  Project","Project","Fri","6:00pm","10:00pm","4:00","","ATC105","5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/37","0BFacilities_1_NTP_SUT_1  Project","Project","Fri","8:30pm","10:00pm","1:30","","ATC Level 1 FoyerATC101ATC206","5​"
"​0BFacilities_1_InfoTech_NTP_SUT_1/IT1/01","0BFacilities_1_NTP_SUT_1  Project","Project","Mon","8:30am","8:30pm","12:00","","ATC101","6​"
"​0BFacilities_1_InfoTech_NTP_SUT_1/IT1/01","0BFacilities_1_NTP_SUT_1  Project","Project","Tue","8:30am","8:30pm","12:00","","ATC101","6​"
"​0BFacilities_1_InfoTech_NTP_SUT_1/IT1/01","0BFacilities_1_NTP_SUT_1  Project","Project","Wed","8:30am","8:30pm","12:00","","ATC101","6​"
"​OCC70060_1_HB1_HAW_1/CL1/05","OCC70060_1_HB1_HAW_1  Enabling Participation: Mental Health 1","Classes","Wed","11:30am","1:30pm","2:00","","ATC420","6​"
"​0RB_141220252354FF758","","Booking_Requested","Wed","2:30pm","8:30pm","6:00","","AMDC507/AMDC508/AMDC509","6​"
"​0RB_14122025235531F47","","Booking_Requested","Wed","2:30pm","8:30pm","6:00","","AMDC505/AMDC506","6​"
"​0RB_02122025234029470","","Booking_Accepted","Thu","8:30am","3:30pm","7:00","","SPW112SPW111AMDC505/AMDC506AMDC507/AMDC508/AMDC509AMDC501/AMDC502","6​"
"​0BFacilities_1_InfoTech_NTP_SUT_1/IT1/01","0BFacilities_1_NTP_SUT_1  Project","Project","Thu","8:30am","8:30pm","12:00","","ATC101","6​"
"​0BFacilities_1_InfoTech_NTP_SUT_1/IT1/01","0BFacilities_1_NTP_SUT_1  Project","Project","Fri","8:30am","8:30pm","12:00","","ATC101","6​"
"​NUR30002_1_HS1_HAW_1/CL1/02","NUR30002_1_HS1_HAW_1  Preparation for Entry to Practice","Classes","Mon","8:30am","10:30am","2:00","","ATC421","7-8,18‑19​"
"​NUR30005_1_HS1_HAW_1/CL1/03","NUR30005_1_HS1_HAW_1  High Acuity Nursing","Classes","Mon","8:30am","10:30am","2:00","","ATC420","7-9,18‑20​"
"​NUR30002_1_HS1_HAW_1/CL1/01","NUR30002_1_HS1_HAW_1  Preparation for Entry to Practice","Classes","Mon","10:30am","12:30pm","2:00","","ATC327","7-8,18‑19​"
"​NUR30005_1_HS1_HAW_1/CL1/04","NUR30005_1_HS1_HAW_1  High Acuity Nursing","Classes","Mon","10:30am","12:30pm","2:00","","ATC421","7-9,18‑20​"
"​NUR30002_1_HS1_HAW_1/CL1/03","NUR30002_1_HS1_HAW_1  Preparation for Entry to Practice","Classes","Mon","12:30pm","2:30pm","2:00","","ATC421","7-8,18‑19​"
"​NUR20002_2_HS1_HAW_1/CL1/04","NUR20002_2_HS1_HAW_1  Mental Health Nursing","Streamed","Tue","8:30am","10:30am","2:00","","ATC420","7-11,22‑24​"
"​0RB_0212202523538F06A","","Booking_Accepted","Tue","8:30am","10:30pm","14:00","","ATC206","7​"
"​0RB_02122025234641A28","","Booking_Accepted","Tue","8:30am","10:30pm","14:00","","ATC101","7​"
"​NUR20007_3_HS1_HAW_1/CL1/07","NUR20007_3_HS1_HAW_1  Pharmacology and Pathophysiology in Nursing","Streamed","Wed","8:30am","10:30am","2:00","","ATC421","7-11,22‑24​"
"​0RB_1012202503066130F","","Booking_Accepted","Wed","8:30am","5:30pm","9:00","","AMDC507/AMDC508/AMDC509","7​"
"​0BAdhoc_1_NTP_SUT_1/BK1/14","0BAdhoc_1_NTP_SUT_1  AdHoc","Booking","Wed","8:30am","7:30pm","11:00","","AMDC505/AMDC506","7​"
"​0RB_0212202523459755B","","Booking_Accepted","Wed","8:30am","10:30pm","14:00","","ATC101","7​"
"​0RB_0212202523498D797","","Booking_Accepted","Wed","8:30am","10:30pm","14:00","","ATC206","7​"
"​NUR20007_3_HS1_HAW_1/CL1/08","NUR20007_3_HS1_HAW_1  Pharmacology and Pathophysiology in Nursing","Streamed","Wed","10:30am","12:30pm","2:00","","ATC327","7-11,22‑24​"
"​NUR20002_2_HS1_HAW_1/CL1/05","NUR20002_2_HS1_HAW_1  Mental Health Nursing","Streamed","Wed","2:30pm","4:30pm","2:00","","ATC420","7-11,22‑24​"
